period flag,EQ,Social_Search_Impressions,Social_Search_Working_cost,Digital_Impressions,Digital_Working_cost,Print_Impressions.Ads40,Print_Working_Cost.Ads50,OOH_Impressions,OOH_Working_Cost,SOS_pct,Digital_Impressions_pct,CCFOT,Median_Temp,Median_Rainfall,Fuel_Price,Inflation,Trade_Invest,Brand_Equity,Avg_EQ_Price,Any_Promo_pct_ACV,Any_Feat_pct_ACV,Any_Disp_pct_ACV,EQ_Base_Price,Est_ACV_Selling,pct_ACV,Avg_no_of_Items,pct_PromoMarketDollars_Category,RPI_Category,Magazine_Impressions_pct,TV_GRP,Competitor1_RPI,Competitor2_RPI,Competitor3_RPI,Competitor4_RPI,EQ_Category,EQ_Subcategory,pct_PromoMarketDollars_Subcategory,RPI_Subcategory,year
92,737.4286117444157,21945496.964285713,58449.21428571428,6270198.035714285,228692.7142857143,192029.4642857143,77437.60714285714,510556617.1785714,1875390.392857143,25.607142857142858,23.535714285714285,63.32142857142857,51.535714285714285,0.5486767857142858,8.443214285714285,0.057715249999999996,4943.678571428572,43.24035714285715,52.73357142857143,8.800928571428571,3.5828571428571427,2.2140714285714287,1.557964285714286,522040791.25,31.362857142857145,2.5947678571428576,0.26488571428571434,40.412178571428576,44.81892857142858,28.033214285714287,107.0275,38.71964285714286,46.79,69.67821428571429,6630808.464285715,573654.0357142857,0.1904857142857143,39.20642857142858,1990.0
93,493.83516278182003,21261834.035714287,55608.5,6802226.071428572,209633.9642857143,187548.2857142857,99861.28571428571,519095703.4285714,2092250.7142857143,22.714285714285715,30.928571428571427,55.714285714285715,57.785714285714285,0.5119857142857143,8.551357142857144,0.08083871428571428,5952.107142857143,43.30964285714284,52.01642857142857,11.001750000000001,3.8164285714285713,2.059214285714286,1.5471785714285713,493851035.85714287,29.86642857142857,2.5713892857142855,0.20501464285714283,41.58714285714285,48.403214285714284,29.67428571428571,107.68964285714287,38.19857142857143,46.13821428571429,70.59607142857143,6270554.178571428,564619.75,0.22287857142857145,39.21285714285715,1990.0
94,759.7664341280871,19432028.64285714,65188.03571428572,5338742.392857143,209883.35714285713,212033.89285714287,101906.21428571429,499156304.0714286,2024947.0,26.428571428571427,25.928571428571427,54.035714285714285,56.214285714285715,0.5286882142857142,8.409535714285713,0.0674527142857143,4903.607142857143,43.13464285714286,50.399285714285725,8.10925,3.5878571428571435,2.3603928571428567,1.553142857142857,546494465.2142857,27.294285714285706,2.55705,0.25257428571428564,41.48007142857142,53.68107142857143,32.85785714285714,106.44964285714285,37.95642857142856,46.152857142857144,71.79857142857142,7296088.5,522259.89285714284,0.22889642857142858,41.28071428571429,1990.0
95,640.6929567080163,14280342.0,68191.42857142857,4974475.0,229546.2142857143,212985.35714285713,68218.53571428571,455598467.6785714,1792316.392857143,30.071428571428573,26.392857142857142,57.857142857142854,56.17857142857143,0.4740503571428571,8.332821428571428,0.07879014285714288,4771.035714285715,43.29821428571427,51.44785714285715,9.14025,3.703214285714286,2.725285714285715,1.532607142857143,571033598.1071428,28.446785714285717,2.5656142857142856,0.20685035714285713,40.55321428571428,49.247142857142855,27.88571428571429,106.50357142857142,38.5475,46.44178571428571,69.11214285714286,5888378.642857143,586785.0,0.22721428571428567,39.746428571428574,1990.0
96,982.2604686297101,16569437.67857143,69940.57142857143,6375794.964285715,211961.32142857142,192179.07142857142,88280.71428571429,404771156.5,2023147.0714285714,28.035714285714285,28.535714285714285,52.17857142857143,50.07142857142857,0.5212096428571429,8.518642857142854,0.0749444642857143,5849.142857142857,43.282857142857154,51.5992857142857,9.523749999999998,3.8899999999999997,2.315464285714286,1.5530000000000002,594906312.1071428,31.732857142857142,2.622003571428571,0.22439464285714283,40.743464285714296,46.70428571428569,26.438928571428566,102.24821428571427,39.371428571428574,46.30535714285714,69.45,6105897.071428572,590013.9285714285,0.22772142857142857,40.52892857142858,1990.0
97,1238.769030898449,19530884.714285713,58501.5,5287557.142857143,247447.39285714287,189695.60714285713,107142.96428571429,447966521.85714287,2129139.964285714,25.785714285714285,20.464285714285715,45.0,53.214285714285715,0.5202460714285714,8.310892857142855,0.060256785714285714,5207.607142857143,43.185714285714276,51.98928571428571,8.707678571428572,3.73,2.2234642857142854,1.5772142857142857,562797461.7857143,32.14892857142858,2.5928071428571426,0.24352000000000001,40.56110714285713,46.297142857142866,27.599285714285724,103.89964285714287,38.71321428571428,46.37,70.51821428571431,7128500.357142857,594791.7142857143,0.20486071428571426,40.782499999999985,1990.0
98,539.3493302301689,19281274.42857143,55202.5,6218566.035714285,239853.10714285713,199546.2857142857,99784.10714285714,415163408.25,2125345.535714286,23.714285714285715,27.214285714285715,51.07142857142857,52.607142857142854,0.5217832142857144,8.618892857142857,0.07468039285714285,4915.857142857143,43.255,51.607857142857135,7.9278571428571425,4.345714285714285,2.6841071428571426,1.5306785714285713,528495268.5714286,28.224285714285717,2.514764285714285,0.21274357142857145,41.01960714285714,58.85071428571428,31.17214285714286,103.41714285714286,38.513214285714284,45.81214285714286,69.28392857142859,6286863.0,553557.3571428572,0.21582857142857143,40.36214285714287,1990.0
99,758.5370006856309,20030380.89285714,63683.107142857145,6063498.821428572,222490.35714285713,184416.42857142858,89976.32142857143,490056341.28571427,1849553.107142857,26.5,28.035714285714285,53.642857142857146,55.5,0.5239696428571429,8.4575,0.07517557142857141,5210.857142857143,43.206785714285694,50.6925,9.257035714285717,3.691785714285715,2.214857142857143,1.5583928571428574,586863880.0357143,30.51714285714285,2.5295392857142853,0.22842535714285717,41.0882857142857,43.5475,25.449642857142855,106.26785714285715,38.53285714285715,46.17035714285715,70.33392857142857,5934010.357142857,524049.85714285716,0.23915,39.371428571428574,1990.0
100,566.9049875712988,19224035.464285713,67988.35714285714,6838774.785714285,237066.85714285713,184334.0357142857,108135.92857142857,424315325.85714287,2320535.3928571427,26.107142857142858,23.071428571428573,47.107142857142854,57.57142857142857,0.48589035714285717,8.470714285714287,0.08168296428571431,6400.071428571428,43.27464285714285,51.08464285714285,8.655642857142857,3.931785714285714,2.459571428571429,1.553964285714286,553822186.3928572,25.939642857142854,2.6264714285714286,0.25038428571428567,41.10835714285715,51.693214285714284,29.114285714285717,106.17428571428572,37.963928571428575,46.352500000000006,70.03821428571429,5640792.464285715,548754.5,0.22496071428571426,41.98142857142857,1990.0
101,558.1509490074865,18234943.57142857,57919.25,8545248.857142856,224136.5357142857,187491.75,108271.67857142857,473662119.8214286,1894527.1785714286,27.571428571428573,26.714285714285715,47.785714285714285,57.107142857142854,0.5117682142857143,8.591214285714287,0.0718357142857143,5272.285714285715,43.19749999999999,51.033928571428575,8.251428571428573,3.6910714285714294,2.0152500000000004,1.5354642857142853,568270797.3214285,30.912857142857142,2.5351178571428576,0.22765964285714282,39.51007142857143,53.47714285714285,29.01714285714285,107.24928571428573,37.252142857142864,46.26749999999999,71.31571428571428,6601139.892857143,527997.25,0.1989107142857143,40.24,1990.0
102,1000.2814197994888,22864664.92857143,55705.07142857143,6514677.607142857,253662.85714285713,216424.5,102564.39285714286,423046455.85714287,1884436.0357142857,27.357142857142858,20.607142857142858,57.607142857142854,57.57142857142857,0.5695600000000001,8.34982142857143,0.05707675,5958.821428571428,43.17357142857143,53.184642857142855,7.6241071428571425,3.6453571428571423,2.029714285714286,1.5483928571428567,617728462.5357143,29.082142857142856,2.5909392857142857,0.2367185714285714,41.093,57.04392857142857,30.293928571428573,106.10178571428573,39.00357142857143,46.569999999999986,69.40785714285717,6203942.25,571598.8928571428,0.1920464285714286,40.839285714285715,1990.0
103,718.6431327968603,20573761.07142857,73944.03571428571,7682902.642857143,249622.32142857142,195946.57142857142,105716.14285714286,460314064.10714287,1961631.7857142857,23.214285714285715,28.642857142857142,55.107142857142854,58.357142857142854,0.503587857142857,8.295107142857143,0.07569735714285715,6013.428571428572,43.15464285714285,51.34535714285714,9.844285714285714,4.075357142857142,2.129857142857143,1.5663571428571428,605234962.0714285,30.94071428571428,2.598767857142857,0.2364382142857143,40.94260714285715,54.1325,28.958214285714288,106.95107142857141,38.013928571428586,45.917142857142856,69.82000000000001,6397429.392857143,521602.35714285716,0.218425,42.07535714285715,1990.0
104,487.8293503257017,21366190.535714287,69799.39285714286,7827416.178571428,217523.35714285713,216858.14285714287,104690.5,444429014.60714287,2086011.0357142857,25.928571428571427,25.535714285714285,52.714285714285715,55.5,0.49559142857142857,8.550928571428573,0.06014953571428572,5672.464285714285,43.104285714285716,52.708928571428565,8.125714285714285,3.9792857142857145,1.8765357142857144,1.5230714285714286,548617194.7857143,30.302500000000002,2.579532142857143,0.2168557142857143,41.19667857142857,52.25571428571429,30.642142857142858,104.68214285714284,39.34357142857142,46.16857142857143,70.58999999999999,6356596.428571428,582812.75,0.23407499999999998,40.71214285714285,1990.0
105,773.446892347891,17428603.535714287,67205.53571428571,7851369.928571428,210956.0357142857,193017.7142857143,106955.03571428571,446874305.8214286,1884860.0357142857,27.142857142857142,28.035714285714285,61.357142857142854,54.57142857142857,0.5594628571428572,8.377607142857142,0.07881657142857143,4831.785714285715,43.153214285714284,52.33,8.804178571428572,3.8985714285714286,2.240071428571429,1.5574999999999999,585394266.7857143,30.28107142857142,2.5012642857142855,0.2689771428571429,39.960357142857156,48.54464285714285,29.882857142857144,108.47071428571427,39.461071428571415,45.85178571428571,69.23392857142858,5920393.571428572,563844.0357142857,0.2335428571428571,39.01285714285715,1991.0
106,844.3262760203652,23743883.75,65088.53571428572,7528804.678571428,236839.64285714287,180464.5,78938.60714285714,399116145.5,1895523.0714285714,25.607142857142858,25.821428571428573,57.285714285714285,57.642857142857146,0.5808582142857144,8.546714285714286,0.07752646428571429,6580.678571428572,43.17428571428571,51.275714285714294,6.768714285714284,3.440357142857143,2.1715714285714283,1.5484642857142856,586149621.6785715,28.136428571428574,2.5201071428571424,0.19475392857142856,40.66496428571429,51.08571428571429,29.377857142857145,106.41285714285716,38.630357142857136,46.02821428571428,71.65464285714286,6731658.321428572,605774.3928571428,0.20513928571428572,40.17392857142857,1991.0
107,672.5651194961802,17291368.14285714,73139.35714285714,6647335.392857143,191673.7142857143,198872.0,86685.03571428571,476120351.75,2151333.964285714,28.392857142857142,27.071428571428573,54.035714285714285,53.785714285714285,0.5940832142857143,8.585357142857143,0.06764257142857144,4963.392857142857,43.19214285714286,51.51499999999999,10.793107142857147,4.0625,1.9165714285714288,1.5592142857142857,490487973.64285713,25.11285714285714,2.5798964285714283,0.26899607142857146,40.98957142857142,49.12428571428571,29.544999999999998,108.10785714285714,38.64892857142858,46.03642857142857,70.33250000000002,7615871.571428572,535146.3928571428,0.25031428571428577,39.29607142857144,1991.0
108,697.4318375970387,19882419.75,65031.21428571428,6058307.714285715,206005.5357142857,205907.0,100421.60714285714,502898434.28571427,1951094.892857143,25.071428571428573,26.892857142857142,49.75,54.07142857142857,0.5053021428571428,8.845642857142858,0.06105964285714284,6504.607142857143,43.026785714285715,51.854285714285716,8.23075,3.883571428571428,1.9380357142857143,1.5447142857142857,533106069.9285714,30.03,2.6287107142857136,0.26205821428571435,40.91375000000001,51.14642857142858,28.22785714285714,106.60035714285716,39.71642857142856,45.623214285714276,69.62607142857142,6433690.035714285,537853.7142857143,0.22664285714285715,41.12642857142856,1991.0
109,694.7827111328253,18077668.535714287,68512.10714285714,7020351.071428572,224458.7857142857,198040.64285714287,85091.0,373040478.0,2224402.0714285714,24.785714285714285,23.714285714285715,60.035714285714285,59.607142857142854,0.47604178571428574,8.446535714285712,0.06456671428571428,5590.0,43.16428571428571,50.828571428571436,8.833000000000002,4.067857142857142,2.2055,1.5598214285714287,574274221.7857143,26.913928571428578,2.527657142857143,0.25273964285714284,40.30578571428572,49.348928571428566,28.592499999999998,102.39392857142856,39.205000000000005,46.33571428571428,69.98428571428572,6317306.642857143,548161.0,0.22950357142857145,41.84071428571429,1991.0
110,482.8395838902222,21235830.32142857,64679.67857142857,6471412.535714285,235371.0357142857,175773.5357142857,94102.07142857143,450598425.9285714,2113238.535714286,23.142857142857142,22.357142857142858,46.214285714285715,55.464285714285715,0.4567642857142857,8.585357142857143,0.06855560714285715,5689.107142857143,43.29142857142857,51.67642857142857,8.987,3.5857142857142854,1.4378571428571425,1.548321428571429,521175321.5714286,30.532500000000006,2.5534214285714287,0.21892428571428568,41.246428571428574,54.76107142857143,29.284285714285716,105.23785714285712,38.52392857142858,46.04428571428571,71.11464285714284,6063191.75,550480.1428571428,0.20228214285714288,39.40642857142857,1991.0
111,420.84552167513993,16979304.42857143,62001.96428571428,6301150.142857143,263452.4285714286,164522.32142857142,106002.07142857143,496130065.6785714,2058806.7857142857,25.535714285714285,27.178571428571427,57.035714285714285,60.17857142857143,0.5461824999999999,8.74342857142857,0.06307721428571429,4846.75,43.266785714285724,53.13285714285714,7.478214285714283,3.796071428571429,2.7576428571428573,1.5671428571428572,579645478.9285715,30.096785714285712,2.613224999999999,0.2617007142857143,41.43078571428571,54.90571428571429,26.951428571428576,106.55285714285718,37.573928571428574,45.99249999999999,69.85357142857141,6390618.642857143,564554.0,0.1862607142857143,38.70892857142858,1991.0
112,705.6405175844891,22254103.39285714,57808.607142857145,6712627.0,262290.0714285714,203972.5,87563.5,442217034.60714287,1936098.1785714286,25.821428571428573,20.642857142857142,57.285714285714285,55.07142857142857,0.4756632142857143,8.424321428571428,0.07538321428571428,5641.964285714285,42.962142857142865,52.131071428571424,8.770071428571429,3.5757142857142847,2.2168214285714285,1.5586428571428572,564550576.3571428,30.852857142857143,2.540246428571429,0.22431107142857143,40.51167857142857,46.90535714285715,28.684285714285718,105.03178571428575,38.32107142857143,46.20214285714287,70.87142857142858,5581486.821428572,604063.9642857143,0.2345107142857143,42.831785714285715,1991.0
113,499.7877382395004,21434868.64285714,67037.53571428571,6815988.678571428,205030.0,172822.35714285713,84213.39285714286,434047523.5714286,1869659.5714285714,24.0,30.678571428571427,52.714285714285715,56.5,0.4218242857142856,8.530642857142857,0.06707142857142857,5266.892857142857,43.08214285714285,52.303928571428564,8.9,3.676071428571427,2.813142857142857,1.525892857142857,627661865.2142857,28.877499999999994,2.583275,0.2426567857142857,40.737178571428565,49.992142857142866,31.436071428571434,106.08999999999996,36.75035714285714,46.708571428571425,70.48892857142856,6297624.392857143,546209.6785714285,0.1911071428571429,40.22535714285714,1991.0
114,1042.049080859148,20648425.714285713,54680.82142857143,6496204.714285715,247960.10714285713,226488.25,86936.14285714286,417032096.3214286,1828037.607142857,27.321428571428573,25.178571428571427,60.25,55.0,0.4835471428571428,8.466285714285714,0.079846,6145.142857142857,43.24607142857142,49.587857142857125,8.39735714285714,4.004285714285713,1.9739285714285715,1.5465,601000006.9285715,33.79571428571428,2.5841214285714282,0.24291071428571429,40.162785714285725,51.70821428571427,27.529642857142854,103.55321428571429,39.65750000000001,46.06928571428572,70.79357142857143,7586832.321428572,542337.0357142857,0.24482142857142855,40.99642857142857,1991.0
115,591.0866989521536,22719737.85714286,70059.96428571429,5584275.25,230350.32142857142,179866.60714285713,100513.28571428571,478110714.96428573,2404198.0,24.107142857142858,22.821428571428573,57.964285714285715,59.67857142857143,0.43596142857142856,8.690607142857143,0.07573760714285716,5268.428571428572,43.342499999999994,52.29392857142857,6.684714285714285,3.8335714285714286,2.4168214285714282,1.5408928571428568,518471293.39285713,29.715,2.568778571428571,0.22134500000000004,40.89503571428571,48.93178571428573,28.426071428571422,105.18428571428572,37.88642857142857,46.567142857142855,71.52178571428571,6434434.428571428,542256.2857142857,0.2203285714285714,40.359642857142845,1991.0
116,973.1222165884379,20784425.67857143,64218.107142857145,5653113.535714285,219619.5,174877.32142857142,83921.25,416657312.4285714,1925286.0,24.857142857142858,26.892857142857142,58.035714285714285,57.32142857142857,0.5140596428571428,8.716678571428574,0.08320357142857142,5753.642857142857,43.20428571428571,52.19785714285714,8.214035714285712,3.8757142857142854,1.9858214285714286,1.5521785714285716,534466284.46428573,32.05678571428571,2.548435714285714,0.2673728571428571,40.41932142857143,44.03785714285714,25.25214285714286,107.95392857142856,38.65571428571429,46.40464285714286,69.32642857142858,6928000.428571428,577216.2142857143,0.24362499999999998,40.55357142857144,1991.0
117,1018.553911637284,19886496.464285713,62398.642857142855,7354173.5,238682.42857142858,188196.25,84289.14285714286,497868080.0,2220224.214285714,25.142857142857142,25.642857142857142,57.75,57.857142857142854,0.5319739285714284,8.839392857142858,0.0740812142857143,5178.75,43.283928571428575,50.54642857142858,9.218892857142858,3.7060714285714282,2.2943928571428573,1.5397499999999997,552027467.5357143,29.689642857142854,2.5901107142857143,0.25668499999999994,40.71503571428572,52.7575,31.779285714285717,107.15785714285714,37.35607142857143,46.30428571428572,70.91107142857143,6294439.285714285,565492.4642857143,0.2186214285714286,39.49785714285714,1991.0
118,1042.561207390349,18857084.07142857,61824.107142857145,6910001.785714285,200418.82142857142,190652.4642857143,101711.14285714286,472652588.21428573,2046259.5714285714,27.107142857142858,26.821428571428573,54.42857142857143,51.82142857142857,0.5724349999999999,8.521571428571429,0.06970982142857143,4827.5,43.25642857142858,53.52535714285715,11.50382142857143,4.496071428571429,2.404678571428571,1.5291071428571428,550671144.2142857,30.196428571428573,2.5537142857142863,0.20333357142857136,40.480357142857144,50.54107142857142,30.07,108.0,38.81928571428572,45.73607142857143,68.75928571428572,7191393.428571428,556614.3571428572,0.20628214285714286,41.45035714285713,1992.0
119,383.6020857546913,20154352.0,61113.142857142855,6930824.392857143,240572.0,199387.82142857142,76314.03571428571,426355421.89285713,2240586.464285714,27.714285714285715,18.357142857142858,57.535714285714285,55.32142857142857,0.5588203571428572,8.544392857142856,0.07607707142857141,5694.857142857143,43.095000000000006,50.71678571428571,8.178714285714285,4.069642857142857,2.0629999999999997,1.5505357142857137,553438298.6785715,27.094642857142862,2.49745,0.2409275,39.69478571428571,51.49964285714285,32.56321428571429,104.38285714285713,39.755714285714284,46.13821428571429,70.86785714285715,6182014.392857143,523073.14285714284,0.2005357142857143,39.348571428571425,1992.0
120,639.5903700678712,18037381.07142857,66254.57142857143,7494957.464285715,219027.10714285713,223200.4642857143,89319.07142857143,504894155.4285714,1996554.107142857,29.107142857142858,26.071428571428573,46.07142857142857,50.07142857142857,0.4950957142857142,8.53832142857143,0.06686967857142859,5250.678571428572,43.18107142857142,50.565000000000005,7.816892857142858,3.963214285714286,2.036285714285714,1.526642857142857,537965923.25,30.282857142857143,2.5419642857142857,0.2572310714285714,40.60271428571429,54.40428571428572,29.521071428571425,107.90964285714287,38.314642857142864,45.88928571428572,72.26214285714286,7645210.142857143,520349.53571428574,0.21318928571428578,41.343571428571444,1992.0
121,970.4102244722454,19009830.714285713,52837.57142857143,6718641.464285715,210649.32142857142,208882.92857142858,109211.28571428571,486208052.0,1857628.7857142857,26.75,22.892857142857142,55.142857142857146,48.57142857142857,0.5052510714285715,8.761785714285713,0.08119625,4275.392857142857,43.09714285714288,49.680714285714295,8.291357142857143,4.102857142857143,2.3749285714285717,1.5501785714285712,606084115.5,27.201785714285723,2.5977892857142857,0.19858642857142855,40.36607142857144,47.387142857142855,29.39321428571429,107.01357142857141,37.669642857142854,45.88642857142857,71.00321428571428,7564676.75,548862.8571428572,0.2489964285714286,40.08392857142858,1992.0
122,517.9061172963421,22107081.60714286,57826.92857142857,6755608.607142857,197745.9642857143,236662.4642857143,93309.25,436856911.96428573,1794234.9642857143,23.035714285714285,21.25,55.214285714285715,55.75,0.44261178571428567,8.279285714285713,0.06471782142857144,5797.357142857143,43.008214285714295,52.153571428571446,7.248500000000001,4.263928571428571,2.2112142857142856,1.53475,604172583.6071428,28.547499999999992,2.568607142857143,0.21881392857142853,41.38417857142857,55.65249999999998,29.015714285714285,107.9164285714286,38.83,45.377857142857145,69.90857142857142,5261939.571428572,577195.1785714285,0.2452464285714285,40.76428571428571,1992.0
123,959.0154140466451,23376168.64285714,61586.25,5929346.142857143,274503.96428571426,207853.82142857142,101698.89285714286,414676247.96428573,2029019.7142857143,23.392857142857142,28.428571428571427,61.357142857142854,56.25,0.5675321428571428,8.440035714285715,0.0773205357142857,5768.107142857143,43.21857142857143,51.52821428571429,8.740071428571428,3.581428571428572,2.0980714285714286,1.5315714285714286,562320795.0,31.059642857142855,2.585821428571428,0.15801392857142857,39.153000000000006,50.31285714285715,30.734285714285715,108.56392857142858,39.098928571428566,46.28821428571429,72.40892857142858,6770524.285714285,597913.7142857143,0.2669428571428571,38.797142857142866,1992.0
124,691.9853514837095,15531543.357142856,58550.82142857143,6218278.571428572,249766.07142857142,201384.2857142857,81794.39285714286,557535986.5714285,1942058.892857143,28.107142857142858,30.071428571428573,49.5,57.5,0.4796689285714285,8.53967857142857,0.0795594642857143,5368.178571428572,43.276785714285715,51.56964285714286,8.811107142857145,3.8964285714285714,2.565142857142857,1.5978928571428574,568780376.3214285,28.671071428571434,2.6148750000000005,0.2122892857142857,40.826499999999996,45.92785714285714,30.194999999999997,105.48607142857145,37.768214285714286,45.968571428571444,70.55499999999999,6669784.785714285,574339.8571428572,0.21736428571428573,40.806071428571435,1992.0
125,797.7665980184108,20174589.92857143,65472.67857142857,6895431.071428572,222225.75,193479.9642857143,81533.57142857143,452673274.5714286,1680570.6785714286,24.642857142857142,26.5,56.0,55.642857142857146,0.5002985714285715,8.693607142857145,0.08385653571428568,5223.25,43.13749999999999,50.37678571428571,8.800071428571426,4.090357142857142,1.7892857142857141,1.5479285714285713,557598187.0357143,28.208214285714284,2.5561571428571424,0.22717071428571428,40.93039285714286,45.97892857142856,31.302500000000002,107.02107142857143,40.02178571428571,46.58035714285713,71.51392857142856,5844310.107142857,607682.5357142857,0.21263928571428575,40.98535714285713,1992.0
126,717.4292942309038,18548938.75,70711.60714285714,7379000.607142857,198198.5357142857,180475.42857142858,103883.85714285714,450306767.0,1927062.8214285714,26.642857142857142,27.535714285714285,61.57142857142857,52.464285714285715,0.5171721428571427,8.527357142857143,0.07276574999999999,4335.714285714285,43.343214285714275,50.6725,8.686571428571428,3.9932142857142856,2.275392857142857,1.5653214285714283,597103674.4285715,32.756071428571424,2.562132142857142,0.2556621428571429,40.62310714285716,48.74464285714284,28.14428571428572,107.6532142857143,39.0667857142857,45.947500000000005,69.57928571428572,6865026.928571428,543406.4285714285,0.2538964285714285,38.86464285714286,1992.0
127,722.795354362198,18555894.035714287,58790.07142857143,6797009.785714285,230041.85714285713,193688.67857142858,73390.39285714286,408740781.39285713,2232034.5714285714,28.678571428571427,26.25,53.464285714285715,57.714285714285715,0.5416285714285716,8.670428571428571,0.07388571428571426,5369.642857142857,43.159285714285716,50.306785714285716,8.172642857142858,3.7807142857142857,1.8064285714285713,1.5774642857142855,574182193.8928572,30.37321428571428,2.6168714285714283,0.21522857142857146,40.61817857142858,46.00857142857143,26.915,106.27,39.79678571428571,46.716071428571425,71.03464285714288,6615745.142857143,585937.6071428572,0.22613214285714284,40.13321428571429,1992.0
128,1374.5686430932099,18965044.64285714,48571.75,6108669.785714285,259439.2142857143,191822.2857142857,99395.82142857143,432680989.3214286,1944237.1785714286,27.392857142857142,22.5,65.10714285714286,52.535714285714285,0.5816182142857144,8.83542857142857,0.06721107142857143,5341.464285714285,43.17392857142856,50.11785714285715,7.9345357142857145,4.099285714285714,2.30625,1.5483214285714284,583626351.6071428,32.12535714285714,2.5070499999999996,0.22336357142857138,41.56503571428573,49.09749999999999,26.349285714285717,104.92357142857136,38.93321428571428,45.724285714285706,73.63857142857145,7579221.928571428,558977.75,0.1942,40.25821428571429,1992.0
129,656.9952642803468,17630834.92857143,65770.82142857143,7058058.785714285,246705.89285714287,193723.60714285713,93763.03571428571,428331093.4285714,2060509.5,27.571428571428573,23.785714285714285,60.142857142857146,56.535714285714285,0.4249517857142856,8.659607142857142,0.0765329642857143,5012.928571428572,43.249285714285705,51.12428571428571,8.880785714285716,4.391785714285715,2.4069642857142854,1.5676428571428571,513604671.6785714,29.911071428571432,2.6030821428571436,0.23942035714285717,39.95371428571428,48.602857142857154,30.646785714285716,106.33714285714284,38.215714285714284,46.13535714285715,71.4575,7389073.857142857,523412.9285714286,0.21153571428571424,40.07357142857143,1992.0
130,491.8586684297024,15757815.07142857,55273.142857142855,6845109.892857143,207851.0,195555.92857142858,115496.82142857143,464839103.14285713,1728416.25,26.714285714285715,20.214285714285715,50.57142857142857,55.17857142857143,0.5357082142857142,8.595142857142857,0.0634185,6622.857142857143,43.25607142857143,50.776785714285715,9.913892857142859,4.0789285714285715,2.27475,1.559892857142857,547942309.4285715,29.623214285714287,2.5446142857142857,0.2587075,40.696250000000006,55.8617857142857,30.337857142857143,106.15107142857143,38.06178571428571,46.03964285714286,69.98178571428572,6529425.107142857,479180.60714285716,0.24653928571428568,41.13928571428572,1992.0
131,901.1965110984768,19566091.17857143,66464.89285714286,6798612.464285715,249554.5,164761.07142857142,96408.67857142857,464590531.39285713,1810885.25,18.392857142857142,25.642857142857142,62.82142857142857,55.892857142857146,0.6061885714285715,8.654214285714287,0.07211157142857143,5605.285714285715,43.21785714285715,51.66392857142858,8.303857142857144,3.908571428571429,2.21025,1.559535714285714,563001365.0357143,32.51749999999999,2.5433857142857144,0.24092142857142848,40.64782142857143,49.54857142857145,27.99785714285714,106.20107142857141,38.21678571428571,45.775357142857146,69.70892857142857,6749415.142857143,525116.6071428572,0.25320714285714285,41.18785714285714,1993.0
132,403.02949898932997,20630902.035714287,62810.71428571428,6336822.642857143,237150.5357142857,181479.5357142857,110736.17857142857,553049229.2857143,2410871.285714286,29.464285714285715,24.857142857142858,56.32142857142857,54.642857142857146,0.4284467857142857,8.492178571428571,0.07290771428571428,5920.571428571428,43.23571428571428,49.42857142857142,9.035142857142857,3.294285714285714,2.3766428571428575,1.5441785714285714,628645229.3571428,28.921071428571434,2.5035,0.22031928571428572,41.44889285714287,49.71178571428572,28.897142857142857,109.14035714285716,38.68464285714286,45.85821428571429,69.99857142857144,6879430.357142857,569864.8214285715,0.23124999999999998,39.448214285714286,1993.0
133,838.9652926102224,16873263.92857143,72777.03571428571,6904555.035714285,236618.5357142857,190213.32142857142,100983.17857142857,439660839.03571427,2000954.7857142857,28.0,25.678571428571427,60.857142857142854,57.0,0.541862142857143,8.62225,0.06452053571428572,5862.357142857143,43.20035714285716,49.50678571428572,7.5596428571428556,3.8017857142857143,2.175464285714286,1.5489642857142856,579343060.0357143,27.272500000000004,2.575617857142857,0.23071892857142856,40.90775,46.042500000000004,28.144999999999992,107.30035714285714,38.69357142857143,46.44499999999999,71.5392857142857,6446047.107142857,537565.6428571428,0.2613857142857143,40.957142857142856,1993.0
134,772.836012099921,22693746.64285714,54467.28571428572,6692481.071428572,195448.64285714287,174096.57142857142,87719.96428571429,411253488.9285714,2102219.6071428573,23.714285714285715,22.464285714285715,52.25,56.964285714285715,0.5102560714285714,8.512964285714284,0.06962257142857144,4820.5,43.217500000000015,52.69214285714287,7.054142857142858,3.4671428571428575,2.303321428571429,1.5224285714285715,580573294.3214285,29.637857142857136,2.622382142857142,0.2568364285714285,40.45414285714287,50.66607142857142,31.52071428571429,104.05535714285713,37.56321428571429,46.84857142857144,70.06178571428572,6856550.214285715,545463.9285714285,0.2136785714285714,40.518214285714286,1993.0
135,1120.027810602818,20906272.82142857,56453.46428571428,6860026.821428572,250487.2142857143,195991.82142857142,92594.28571428571,467165315.0,2101286.8928571427,22.321428571428573,25.892857142857142,55.57142857142857,58.57142857142857,0.6028939285714288,8.791785714285714,0.0774964642857143,4861.428571428572,43.21178571428572,51.43178571428571,9.065,4.109642857142857,2.719214285714286,1.5562500000000004,521442547.1785714,28.85428571428572,2.5325357142857134,0.24324892857142863,40.91721428571427,54.09392857142858,27.41571428571429,107.51821428571427,39.14857142857142,46.229285714285716,70.68749999999999,7111776.642857143,475046.75,0.22061785714285706,39.73571428571429,1993.0
